Date,Max_Air_temperature,Min_Air_temperature,Mean_Air_temperature,Max_Relative_humidity,Min_Relative_humidity,Mean_Relative_humidity,Max_Soil_temperature,Min_Soil_temperature,Mean_Soil_temperature,Max_Air pressure,Min_Air_pressure,Mean_Air_pressure,Max_Wind_speed,Min_Wind_speed,Mean_Wind_speed,Rainfall,Max_Solar_radiation,Min_Solar_radiation,Mean_Solar_radiation,Max_Wind_direction,Min_Wind_direction,Mean_Wind_direction
2022-02-06,21.69,3.9735,13.29405313,50.576,18.605,34.26734375,32.913,8.5977,18.44142292,856.69,853.69,855.249375,6.0266,0,2.106121563,0,964.88,0.81537,544.8386244,341.73,50.016,189.6121667
2022-02-07,22.348,5.5593,14.51692708,56.767,22.795,35.21473958,34.183,9.695,19.61817292,857.32,854.45,855.6529167,3.1409,0,1.099079792,0,945.14,0.86379,539.5048415,314.7,31.185,156.7120313
2022-02-08,22.646,9.2801,17.14799375,66.617,26.087,38.79834375,32.681,12.927,20.94547917,857.31,854.6,855.8145833,5.2903,0,2.294763542,0,1056.5,0.92989,443.2405915,288.67,37.434,135.1400313
2022-02-09,22.978,9.8826,17.46820417,78.049,29.836,48.17502083,33.609,12.86,21.15264583,855.97,853.27,854.3663542,7.6534,0,2.718809271,0,1008.9,0.05734,475.5646069,310.25,39.07,161.9674479
2022-02-10,23.106,13.079,18.31970833,85.095,38.544,58.76395833,35.065,13.916,21.70263542,854.56,851.77,853.2910417,9.2522,0.05314,4.126018854,0,928.52,0.06174,520.6515069,255.24,108.51,181.5971875
2022-02-11,22.441,12.709,17.96940625,80.59,44.477,63.236,33.96,13.822,21.69303125,854.37,851.99,853.2619792,8.8585,0.18511,4.407044271,0,934.93,1.0627,507.7932612,270.53,31.853,157.8265833
2022-02-12,19.53,9.9396,14.93855833,82.475,31.425,51.73026042,33.864,13.83,21.03130208,857.15,853.1,855.2330208,5.6861,0,1.994746667,0,969.99,0.36605,452.8720173,230.99,30.56,130.4911458
2022-02-13,20.598,5.8803,12.90466771,52.892,22.291,35.123,33.854,10.286,19.34966667,857.19,853.2,855.0836458,4.0303,0,1.813560521,0,979.47,0.1103,546.7852449,343.05,18.286,146.1247813
2022-02-14,25.103,5.1408,15.53006042,46.685,19.017,32.53715625,36.778,9.0574,20.49010833,854.62,851.52,853.3805208,3.5846,0,1.301520833,0,989.74,0.13237,520.2792014,333.71,22.679,213.3370417
2022-02-15,24.623,8.4974,17.1409375,74.245,32.346,49.38228125,36.959,11.08,21.86983333,855,852.19,853.4561458,5.2825,0,2.478517708,0,975.89,0.19852,537.4742984,286.52,45.746,195.8088125
2022-02-16,24.012,12.12,18.29115625,84.169,36.114,60.15488542,37.832,14.65,23.3104375,853.77,850.27,852.0295833,5.9411,0.18522,2.838152292,0,977.86,0.22933,522.8590659,306.41,39.665,152.9642813
2022-02-17,23.568,9.8782,17.50417813,86.031,32.564,59.44539583,37.776,13.171,23.11866667,851.81,848.68,850.1572917,5.93,0,2.990834271,0,982.32,1.8508,556.1862,242,78.677,166.9994063
2022-02-18,23.108,14.655,18.63089583,74.733,35.958,58.0625,36.809,14.86,23.21278125,850.82,848.52,849.720625,7.6326,1.2929,4.962559375,0,1002.5,0.2734,565.5526082,206.73,138.5,175.3998958
2022-02-19,22.163,15.264,18.42539583,74.113,44.258,62.91734375,35.241,16.11,23.26879167,854.57,849.7,851.6834375,10.12,1.1207,6.087038542,0,967.45,0.26454,527.034758,218.81,160.34,182.0115625
2022-02-20,22.989,8.101,15.23748854,74.628,11.738,31.14155208,36.136,11.889,21.58007292,857.26,852.34,854.3811458,5.538,0.29574,2.523879479,0,1016.2,0.32202,579.9386698,309,32.219,157.2161771
2022-02-21,21.904,3.5893,13.03273333,55.347,17.931,32.36603125,34.796,8.7863,19.54183438,858,853.84,856.0038542,4.2932,0,1.749462708,0,1030.3,0.42804,588.5511437,346.75,15.253,132.1221875
2022-02-22,26.815,5.9273,16.85113021,60.935,17.939,34.25402083,37.857,9.4284,21.44343229,854.88,851.91,853.2857292,7.0525,0,2.239868542,0,1017.3,0.3927,578.4708816,294.43,86.25,198.8711458
2022-02-23,26.552,13.115,20.6913125,56.439,23.418,39.82273958,36.241,14.826,23.40751042,854.68,851.72,853.0434375,10.945,0.25992,5.909245104,0,992.6,0.47611,553.6121655,267.07,32.961,168.6336979
2022-02-24,27.906,18.302,22.84273958,59.718,18.148,31.69548958,37.206,17.246,24.74240625,854.61,852.15,853.3396875,9.264,1.3254,5.956490625,0,1130.5,0.57744,507.0053722,201.27,106.24,173.91125
2022-02-25,25.566,18.097,21.28934375,64.426,21.432,41.12114583,37.244,17.201,24.91145833,855.17,852.42,853.6097917,10.226,0.61936,5.21490375,0,984.26,0.55987,533.6814586,314.92,90.206,181.709125
2022-02-26,24.591,14.386,19.18971875,67.572,28.31,50.59026042,37.983,16.022,24.52763542,855.54,852.61,854.1310417,7.3627,0.07884,3.711428438,0,1012.9,0.69664,574.8351661,249.14,39.625,150.1319896
2022-02-27,26.83,8.6668,18.58510208,74.407,19.041,45.70632292,39.698,12.835,24.22446875,856.91,853.72,855.3442708,5.565,0,1.920326875,0,1024.6,0.94841,589.5688818,327.86,65.731,182.0137708
2022-02-28,28.116,11.04,20.27338542,75.609,11.372,40.42423958,40.227,13.766,24.81079167,856.18,853.44,854.85375,4.4782,0.10932,1.739448333,0,1058.2,1.2306,553.9006592,316.98,26.801,209.6981563
2022-03-01,28.934,11.642,20.86985417,62.457,10.402,38.92303125,41.338,14.518,25.96973958,856.63,853.73,855.3084375,6.1687,0,2.151675729,0,1054.8,0.29958,570.6394336,295.03,17.074,175.8355833
2022-03-02,28.498,12.075,21.56732292,71.129,15.915,41.90172917,41.094,15.275,26.5305,856.39,853.13,854.844375,5.2994,0,1.980536458,0,1055.6,0.35687,568.0681474,317.14,33.707,160.210125
2022-03-03,26.81,14.101,21.43827083,74.939,26.436,42.59502083,41.24,17.161,26.61634375,855.46,852.75,854.1023958,7.4144,0,3.107923125,0,1031.6,0.30401,577.2202362,235.46,96.514,178.0244167
2022-03-04,27.328,13.644,21.40648958,52.633,19.832,35.23776042,40.902,15.743,26.18289583,855.38,852.4,853.710625,7.0656,0.00011,3.437495833,0,1023.6,0.06615,556.4121276,263.52,86.915,174.7437813
2022-03-05,28.043,11.538,20.921625,83.9,19.662,43.18714583,41.296,15.197,26.04078125,855.68,851.91,853.765625,4.1684,0,1.700100313,0,1017.6,0.14539,510.9933253,311.48,31.114,135.8762604
2022-03-06,29.906,15.862,22.69454167,37.414,15.75,25.97663542,41.57,17.924,27.11984375,854.11,850.71,852.3857292,7.6548,0,2.805016979,0,942.35,0.07495,500.4196698,291.33,42.715,173.1960625
2022-03-07,29.631,12.363,22.43164583,44.766,11.304,28.31678125,43.217,15.639,27.39941667,852.45,849.99,851.4446875,5.6233,0,2.708469792,0,1058.1,0.14111,534.2954655,252.91,129.53,189.0925
2022-03-08,31.25,14.873,23.27221875,41.642,13.847,24.97873958,43.723,16.717,27.95780208,852.73,849.59,851.3528125,5.4393,0,1.828364375,0,1031.7,0.18519,562.5305676,321.85,57.984,175.0115625
2022-03-09,31.014,14.4,23.38084375,53.136,13.087,35.43163542,43.854,17.401,28.31440625,852.54,849.94,851.1507292,7.6284,0,2.65628625,0,1045.6,0.21607,557.3074875,329.22,63.519,174.9882813
2022-03-10,30.627,14.996,23.61360417,57.443,12.195,33.41692708,42.181,16.998,27.69914583,852.75,849.84,851.0583333,9.6111,0,4.303609896,0,1072.6,0.35713,556.2204408,278.88,145.73,190.7884375
2022-03-11,28.299,17.285,22.791875,54.006,14.948,29.04829167,42.464,17.9,27.87916667,853.61,850.14,851.9491667,9.7812,0,5.049858229,0,1094,0.50222,594.2130118,218.43,97.325,176.9616146
2022-03-12,28.196,14.425,21.84971875,50.209,17.547,37.50839583,41.602,16.952,27.33752083,852.98,850.01,851.4244792,8.698,0.14471,3.672168125,0,1046.9,0.44094,562.5117024,232.53,94.497,168.0068125
2022-03-13,27.636,13.117,21.12803125,83.406,24.407,51.0568125,42.003,17.269,27.31270833,853.24,850.66,852.0770833,8.4786,0.28649,3.991219479,0,1023.3,0.53748,546.3197075,293.67,37.917,162.9878958
2022-03-14,28.334,13.976,21.72838542,84.021,23.021,50.14310417,41.915,17.634,27.69175,854.16,852.14,853.1544792,8.5463,0.23128,4.218612188,0,1048.6,0.6212,586.8614353,237.53,55.883,170.9556667
2022-03-15,25.09,16.731,20.593375,74.802,38.78,56.96161458,40.874,18.527,27.32019792,854.39,851.63,852.8804167,8.6535,1.7638,5.154576042,0,1031.8,0.5728,577.2922431,191.19,131.22,169.7490625
2022-03-16,23.098,12.144,17.19110417,68.889,27.087,46.0249375,36.092,17.564,25.30067708,855.1,850.93,852.716875,6.9357,0.3981,2.649939583,0,1057.2,0.18948,444.6955443,340.7,28.745,149.5045625
2022-03-17,23.009,7.1279,15.22063854,33.779,17.667,24.053,36.321,13.251,23.33664583,857.02,852.9,854.8392708,4.637,0.21898,2.923635104,0,1048.7,0.62568,540.0701633,316.36,41.899,92.84419792
2022-03-18,25.951,10.369,18.99503125,68.642,22.438,37.0440625,40.14,15.666,25.93341667,855.84,852.96,854.3280208,6.4002,0,2.241871458,0,1118.6,0.37011,471.4368727,321.73,65.427,185.2439167
2022-03-19,25.911,14.295,20.324125,70.878,28.503,44.76271875,40.85,17.281,26.93247917,855.66,852.35,853.9303125,6.948,0,2.959888333,0,1105.2,0.77983,545.2147888,241.83,31.099,167.39725
2022-03-20,25.676,14.466,20.63626042,75.684,27.188,48.49653125,36.168,18.674,25.86894792,853.69,850.24,851.5520833,10.287,0.10617,5.037340417,0,1032.2,0.86804,450.5844675,331.55,30.965,176.873
2022-03-21,26.274,13.763,20.864125,90.535,24.422,44.82408333,41.514,17.445,27.04383333,852.28,849.77,851.1213542,8.859,0.89245,4.875191667,0,1079.5,0.12343,573.0906483,208.11,37.167,168.2876458
2022-03-22,27.326,11.129,20.56759375,70.551,17.467,44.16565625,42.93,15.598,27.2830625,853.76,850.49,851.924375,6.5607,0,2.466319896,0,1091,0.64828,593.5019992,329.79,98.114,188.6450417
2022-03-23,28.774,11.903,20.96782292,85.321,7.2388,36.82300313,43.504,15.657,27.55657292,855.12,852,853.6951042,5.7179,0.27004,2.381865521,0,1123.8,0.93392,620.961085,284.27,70.015,210.6537188
2022-03-24,27.398,15.994,21.83883333,51.959,11.907,29.75121875,42.441,16.647,27.28394792,854.56,852.28,853.481875,8.6766,0.84541,4.280157604,0,1102,0.22486,607.0679665,222.15,159.01,190.9997917
2022-03-25,27.428,13.728,21.2305625,63.653,13.128,29.42939583,43.38,15.808,27.39164583,854.79,851.79,853.2603125,7.3822,0.3467,3.598762813,0,1116,0.33071,621.1860579,233.55,95.29,186.1919792
2022-03-26,26.176,9.3797,18.30633854,34.263,9.259,16.49539167,42.199,14.373,26.02209375,857.26,853.42,855.1360417,4.7713,0,1.747519271,0,1132.6,0.41895,635.6545837,347.66,32.691,152.4096667
2022-03-27,28.622,9.3218,19.91473229,22.698,12.34,16.95767708,42.561,14.247,26.5750625,857.1,853.98,855.4452083,7.2694,0,2.322173021,0,1071.6,0.51604,584.7259623,305.88,55.365,173.5755938
2022-03-28,28.3,15.361,22.01064583,36.452,12.572,19.76971875,43.461,17.653,28.32473958,856.68,853.94,855.3846875,5.4852,0.61315,2.985472083,0,1053.4,0.72747,576.894234,216.11,55.356,110.6121771
2022-03-29,29.297,15.635,22.1123125,20.531,10.558,15.684625,43.794,18.222,28.5025625,856.15,852.84,854.6153125,4.9679,1.0706,3.185345833,0,1084.4,0.75388,592.0518015,287.7,42.977,100.7291458
2022-03-30,29.793,11.743,22.73205208,31.344,12.042,17.71488542,45.248,16.714,28.92183333,855.26,852.52,853.9251042,5.5309,0,2.240657708,0,1119.9,1.1112,609.3396135,340.97,24.139,173.8533438
2022-03-31,29.788,12.642,23.0121875,26.385,7.5972,14.22790417,44.748,16.121,28.72633333,856.16,852.82,854.4851042,4.0935,0,2.07525625,0,1138,1.5346,638.9610135,278.07,30.857,112.9357917
2022-04-01,29.938,18.149,24.12590625,15.111,7.1657,10.78937708,43.911,18.231,28.77923958,857.16,854.09,855.6907292,6.446,1.6138,3.385483333,0,1146.3,1.5253,644.8551788,117.85,47.067,84.73153125
2022-04-02,30.878,19.857,25.09821875,15.879,7.074,9.74145,44.562,18.924,29.16860417,857,853,855.1432292,5.8921,0.4998,3.166331875,0,1141.4,1.5603,641.9357231,132.99,39.096,90.40984375
2022-04-03,31.497,18.998,25.79072917,17.583,5.4991,7.505895833,46.279,18.912,30.03758333,855.76,852.28,854.2969792,6.1781,0.08885,2.728455313,0,1162.7,1.7705,656.7884731,327.48,19.531,107.85225
2022-04-04,32.01,15.491,25.18402083,29.22,4.6899,10.15186563,47.03,17.338,30.06414583,856.08,852.93,854.3914583,3.3993,0,1.453309271,0,1155.1,1.7572,662.5384692,302.43,46.115,154.3930833
2022-04-05,32.75,14.171,25.4671875,31.382,4.0977,12.91801771,46.794,16.907,29.85619792,856,852.93,854.5975,4.431,0,1.867548438,0,1163.5,1.8849,662.5623923,302.98,34.039,138.8953438
2022-04-06,32.564,18.43,26.54101042,30.448,4.7268,10.91044792,47.029,18.25,30.53597917,856.26,853.1,854.8201042,4.528,0,1.939244063,0,1166.4,0.14987,649.301107,333.24,39.581,140.411375
2022-04-07,32.217,16.652,25.48308333,33.843,4.9021,11.16505938,47.127,17.404,30.20132292,856.88,854.09,855.4128125,4.0684,0,1.783356667,0,1165.5,0.19397,651.1656862,307.68,27.484,142.3452083
2022-04-08,32.078,15.602,24.33126042,42.332,4.4028,19.72397813,45.291,17.755,29.60592708,856.67,852.54,854.71625,4.9487,0,2.171396458,0,1160.7,0.26453,650.5389119,279.08,47.056,151.5296146
2022-04-09,31.881,15.086,24.47915625,35.846,5.6301,19.73910833,47.769,17.375,30.48452083,854.53,850.82,852.9316667,3.8943,0,1.894845313,0,1157.1,0.35713,627.6097553,307.6,38.571,185.7945313
2022-04-10,32.463,16.311,24.82065625,32.941,8.3431,20.456625,47.414,18.679,30.97411458,854.1,850.67,852.450625,5.0968,0,2.213188438,0,1142,0.33506,632.0092313,305.62,60.226,191.561375
2022-04-11,31.723,15.069,24.53755208,35.509,12.115,22.74146875,46.719,18.914,30.92104167,853.78,851.18,852.3403125,6.7729,0,2.567899583,0,1127,0.40559,629.255013,291.52,73.21,200.9771979
2022-04-12,31.129,15.816,24.98232292,35.278,13.627,22.08727083,46.051,19.517,30.85675,853.97,850.48,852.0363542,7.6831,0,3.369342188,0,1182.7,0.49371,611.9638134,266.77,58.053,184.1721458
2022-04-13,31.304,15.51,25.33827083,31.266,13.139,20.8420625,46.016,19.71,31.12507292,852.88,849.9,851.1458333,6.7586,0,3.278161458,0,921,0.36148,431.3943808,249.69,64.546,179.2477188
2022-04-14,31.237,17.666,25.308875,34.363,12.925,23.68067708,42.817,20.988,30.51591667,852.18,849.19,850.8434375,7.7553,0,2.933065104,0,1060.5,0.59065,475.3540349,258.36,47.557,175.3810208
2022-04-15,30.884,18.202,25.07314583,44.044,13.976,26.36314583,41.614,22.025,30.12688542,852.55,849.64,851.2420833,6.2681,0,2.51615875,0,1163.9,0.22918,347.1302977,312.39,31.265,182.0292292
2022-04-16,29.931,17.035,22.1998125,68.393,19.495,41.74620833,43.188,18.283,25.86439583,853.7,850.44,852.2240625,7.8438,0,2.282012813,0.254,1133.8,0.51134,341.7626693,331.09,60.292,171.0953125
2022-04-17,31.581,15.439,23.95270833,77.537,12.807,40.1274375,37.664,16.339,25.4901875,853.65,850.34,852.2059375,4.0384,0,1.783178542,0,1103.2,0.14094,594.0249617,282.96,55.705,199.80975
2022-04-18,33.176,17.422,26.06678125,69.964,11.465,32.02803125,40.805,18.634,28.69733333,853.67,850.45,852.15,5.7709,0.49915,2.604530208,0.254,1027.4,0.2026,484.7200111,262.65,44.972,168.0345104
2022-04-19,32.275,18.792,26.67076042,55.897,11.687,27.1001875,41.278,21.308,30.352125,853.7,851.37,852.4721875,6.8673,0,3.624469063,0,1020.7,0.19819,514.3906202,268.08,71.736,176.24775
2022-04-20,32.356,18.809,26.6735625,44.321,11.351,25.24727083,42.539,21.833,31.03145833,853.37,850.55,852.1022917,5.7877,0,2.826969063,0,1102.2,0.27306,599.5623011,243.82,64.08,182.3149375
2022-04-21,29.928,14.556,22.48805208,75.178,22.898,49.31225,36.331,20.273,25.2085625,854.07,851.17,852.145,8.4099,0,1.596458125,0.254,998.41,0.21147,317.5838643,308.3,28.03,141.317375
2022-04-22,30.671,16.696,22.45795833,79.292,14.899,46.13714583,29.988,18.313,21.61066667,853.24,851.33,852.2513542,8.515,0.06773,2.264720521,0.254,1046.9,0.02202,237.7423528,324.16,33.407,154.4993125
2022-04-23,30.586,16.494,24.55720833,64.109,20.293,36.02365625,37.386,16.343,25.55928125,852.46,849.37,850.9478125,7.2862,0.16083,3.832552604,0,1102.5,0.40958,614.7032922,287.43,87.91,173.0506875
2022-04-24,29.523,20.26,25.26082292,52.223,23.153,35.21097917,38.264,21.016,28.19807292,851.1,848.32,849.79125,9.9666,0.65518,4.892833125,0,1210.5,0.1454,583.5590907,247.72,103.33,177.41625
2022-04-25,28.346,15.205,21.05547917,84.845,20.045,55.26763542,36.269,20.33,25.81392708,852.31,849.14,850.8994792,8.8083,0.16137,3.116767083,0,1226.8,0.11018,438.3672015,330.75,47.21,166.6138021
2022-04-26,0,17.672,12.29076136,0,24.462,29.32082955,0,18.745,13.37938636,0,850.5,474.09625,0,0.94309,2.082866932,0.254,0,1.4454,400.1164936,0,162.39,102.8134091
2022-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,33.996,18.598,26.6675,34.842,9.1332,17.70623125,47.625,22.791,32.85284375,856.03,852.73,854.339375,5.1353,0,1.920423229,0,1115.7,0.30406,503.6614551,323.8,68.073,236.3330313
2022-05-12,34.32,17.606,27.166375,40.425,7.9658,18.45910833,48.098,22.105,33.0155,856.25,853.85,854.9121875,3.9968,0,1.755085521,0,1122.5,0.60394,625.7449098,319.15,41.623,194.4195625
2022-05-13,34.359,17.9,27.14263542,41.032,8.3748,18.81341042,47.809,21.689,32.98742708,856.71,853.41,855.1570833,3.9606,0,1.849801563,0,1118.7,0.71857,594.3635958,289.94,29.598,154.7759063
2022-05-14,33.307,16.8,26.66676042,28.585,8.2961,14.17039063,47.171,21.59,32.492,857.04,854.37,855.6313542,5.1302,0,2.081999271,0,1064.3,0.64806,551.877312,275.7,20.13,112.6164688
2022-05-15,33.678,19.357,27.14421875,17.124,6.0857,11.13107708,46.508,21.87,32.13820833,856.69,854.01,855.3817708,5.6049,0,2.248156667,0,1146.2,0.78898,514.7469524,337.3,25.791,100.8947083
2022-05-16,35.223,15.231,26.29184375,23.59,5.4748,11.59381042,47.76,19.633,31.92325,856.06,852.64,854.4284375,5.047,0,1.957613438,0,1157.4,1.0891,592.9103327,272.05,23.969,125.8172813
2022-05-17,34.849,16.82,27.52354167,18.243,5.1797,9.47489375,47.981,19.613,32.23511458,854.75,851.69,853.1289583,5.2999,0,2.149233438,0,1158.8,1.2124,593.1347691,256.21,32.738,121.8310417
2022-05-18,35.167,20.294,28.88996875,31.996,5.2078,12.01237292,48.666,21.442,33.22544792,854.35,851.62,853.0934375,5.522,0,2.388371667,0,964.28,1.2032,423.0160509,316.31,39.323,135.9223333
2022-05-19,35.437,18.568,28.13240625,40.328,5.0609,17.08508958,48.694,21.658,33.33008333,855.59,852.53,854.0551042,5.655,0,2.128149271,0,857.89,0.3655,350.381625,306.77,36.489,149.5829688
2022-05-20,35.795,19.52,28.76322917,35.235,5.4925,16.24828646,48.456,21.959,33.60222917,855.23,851.93,853.5285417,5.06,0,2.092438854,0,951.65,0.04848,372.0945226,322.76,33.57,155.7850833
2022-05-21,36.229,19.928,28.78713542,24.363,5.1912,13.82111563,49.416,22.053,33.85336458,854.47,851.71,853.2341667,5.7467,0,2.395175417,0,1123.6,0.04408,439.536426,278.79,43.232,163.0263646
2022-05-22,35.566,21.134,28.69845833,25.738,6.2787,16.12665417,51.029,22.701,34.66513542,854.21,850.49,852.565625,6.7881,0.21843,2.504678125,0,1126.2,0.04848,596.7953312,278.91,117.07,201.8990625
2022-05-23,35.761,18.822,28.53776042,27.684,7.2102,15.34939375,51.126,22.353,34.77203125,852.16,848.95,850.8142708,5.2302,0,2.054635313,0,1111.8,0.05289,571.2999309,301.09,75.787,209.365625
2022-05-24,35.548,18.827,27.87076042,26.763,7.6765,18.54464063,51.334,22.5,34.8705625,852.89,849.79,851.2352083,5.924,0,2.001926667,0,1105.5,0.06171,484.1676814,329.49,41.3,198.9932292
2022-05-25,35.798,20.407,28.12446875,34.396,9.3087,21.70787188,51.685,23.616,34.64863542,854.64,851.39,852.9765625,6.3938,0,1.918711458,0,1107.1,0.06611,510.8260846,296.71,52.814,164.5314375
2022-05-26,34.726,19.853,27.98610417,51.316,11.592,26.97755208,50.188,23.849,34.19289583,854.5,851.69,853.2652083,6.6715,0,2.231049792,0,1070.1,0.05289,493.0370916,276.88,45.667,161.8320313
2022-05-27,34.131,21.201,26.38311458,60.605,12.225,35.19678125,48.79,22.321,30.81855208,854.39,851.02,852.445625,7.8811,0,2.167012188,8.128,1135.7,0.03525,395.7874374,326.81,49.12,183.0054792
2022-05-28,34.248,19.338,26.28514583,69.087,11.328,36.63577083,42.321,20.216,28.46591667,853.09,850.58,851.8609375,8.7346,0.23945,2.352894375,0,1072.3,0.08374,301.4711551,267.13,71.966,183.1508958
2022-05-29,34.548,20.418,28.1035625,59.08,10.024,27.0641875,44.31,21.944,31.55104167,853.8,851.23,852.5007292,5.3903,0.30478,1.9727875,0,830.28,0.06169,243.5113521,316.73,34.753,191.8852292
2022-05-30,35.023,19.57,28.35307292,57.569,8.6268,23.36630521,45.278,23.173,32.93629167,854.3,851.14,852.7433333,4.8274,0,1.995402813,0,1106,0.07052,581.5158281,291.73,56.036,203.3089896
2022-05-31,35.157,20.112,28.80979167,32.895,7.3772,14.19070938,46.135,24.195,33.74759375,853.16,849.86,851.5704167,5.1793,0,2.184200938,0,1111.2,0.09255,605.7173418,322.59,96.802,227.6062708
2022-06-01,35.568,21.318,29.21847917,22.817,6.8125,12.29344792,47.599,24.317,34.26578125,851.64,849.23,850.5204167,4.4639,0.03278,2.314259479,0,1108.3,0.11017,611.184714,299.66,52.731,208.842125
2022-06-02,35.717,20.548,29.32020833,31.792,6.7258,16.19810313,49.341,24.215,34.92636458,851.9,849.66,850.7676042,4.2116,0,1.766005729,0,1115.4,0.13662,589.8592951,333.85,49.771,199.6602813
2022-06-03,34.344,20.907,28.96304167,36.399,7.2648,13.35066146,47.183,24.985,33.95821875,853.41,850.38,851.8914583,5.4409,0,2.824598542,0,959.75,0.00881,340.273515,295.74,20.821,103.755375
2022-06-04,33.649,19.674,28.300875,31.588,8.834,14.69117813,47.026,23.429,33.57709375,853.2,850.9,852.12875,5.5692,0,2.44206625,0,898.74,0.0044,167.7613821,315.25,27.581,121.1153958
2022-06-05,34.931,19.495,28.38334375,32.575,7.126,16.24164063,49.391,22.583,34.33051042,853.42,850.17,852.0130208,4.7826,0.46278,2.003634271,0,1032.9,0.0044,421.1766147,320.1,49.999,192.0351563
2022-06-06,35.928,20.789,29.41601042,28.299,5.8545,13.81518229,50.974,22.792,35.10126042,852.42,849.44,851.0039583,4.8477,1.0231,2.154090625,0,76.133,0.0044,2.246724048,339.5,64.085,203.9381354
2022-06-07,36.396,21.13,29.5881875,41.879,6.6459,17.80141354,51.33,23.21,35.32338542,851.39,848.51,849.9521875,5.042,0.19262,2.315172708,0,33.026,0.0044,2.101281622,334.32,51.812,203.7997917
2022-06-08,36.811,21.614,30.254875,44.889,6.2587,17.57422083,51.264,23.58,35.81138542,852.2,849.77,850.9151042,4.7033,0.13894,2.112095,0,964.37,0.0044,187.9063176,317.94,47.262,198.2223958
2022-06-09,37.278,21.614,30.43658333,36.749,5.6392,18.82785833,52.073,23.773,36.24298958,852.47,849.41,851.1167708,5.5723,0.19535,2.024436458,0,944.72,0.00441,452.0155719,287.45,42.252,178.8168333
2022-06-10,37.78,22.056,30.83775,33.979,6.5939,16.73230625,51.746,24.03,36.45608333,852.62,849.95,851.365,4.7455,0,2.013481667,0,1115.6,0.16304,564.2887428,319.1,44.047,184.2158854
2022-06-11,38.323,22.963,30.82895833,37.172,5.8935,19.23503229,53.352,24.542,36.70623958,852.7,850.38,851.5654167,7.4567,0.53639,2.284265729,0,1110.2,0.17626,552.6932554,253.95,47.881,187.2416563
2022-06-12,38.044,22.12,30.75052083,49.309,6.3642,16.76661771,52.799,24.538,36.17713542,851.5,848.36,850.1772917,9.2737,0.38754,3.024036771,0,1119.4,0.14983,550.9402479,329.31,50.012,227.74575
2022-06-13,37.21,21.756,30.64819792,34.022,6.6517,13.65642396,51.373,24.447,35.82811458,852.16,849.6,850.7944792,7.0597,0.35128,3.609509167,0,1111.5,0.09695,608.8463605,325.41,115.14,251.0801042
2022-06-14,36.726,19.779,30.14105208,24.765,6.9232,12.42774167,51.923,23.834,36.06677083,852.65,849.45,851.2708333,6.4229,0.11335,3.161376146,0,1110.6,0.1278,609.0872,321.65,40.108,235.998875
2022-06-15,36.911,21.7,30.47888542,17.693,5.6595,9.643697917,52.846,23.876,36.27857292,851.76,849.14,850.551875,5.2805,0.08395,3.012367292,0,1120.8,0.16746,538.0617204,335.05,40.871,222.4296771
2022-06-16,36.331,23.243,30.85163542,17.201,5.8518,9.798160417,53.027,24.396,36.91582292,851.47,848.59,849.9005208,4.5423,0.46408,2.515533333,0,916.64,0.16744,374.2030463,342.9,35.237,186.3185313
2022-06-17,36.205,23.302,30.938875,33.816,8.2658,14.60154479,50.208,26.192,36.48922917,851.29,848.91,850.3235417,4.5416,0.36598,2.123486458,0,981,0.12337,353.0283696,311.11,44.888,177.1108229
2022-06-18,36.798,22.131,30.37021875,30.64,7.6165,18.76002188,52.278,24.51,36.65025,850.6,848.39,849.7438542,4.6517,0.05651,1.975400625,0,1098.4,0.10135,590.3001693,275.61,30.271,180.6125
2022-06-19,37.369,22.23,31.13065625,38.164,7.508,19.5503125,51.929,25.515,36.64184375,851.52,848.63,850.08125,5.4569,0,2.167609792,0,1155.2,0.14981,551.5026896,317.2,29.212,184.5666979
